SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,3436 CHURIN Dr,Mountain View,CA,94040,1968000,3,2,Mountain View,2215,7931,1971,2,Garage,,Sold,,,,,1968000,2014-10-03,2400000,http://www.redfin.com/CA/Mountain-View/3436-Churin-Dr-94040/home/647674,MLSListings Inc. (MLSLI),ML81434914,Intero Real Estate Services,N,Y,37.359818,-122.07398,false
Past Sale,Single Family Residential,808 SONIA Way,Mountain View,CA,94040,1150000,3,1,Mountain View,1104,5632,1952,2,Garage,,Sold,,,,,1150000,2014-08-17,1105000,http://www.redfin.com/CA/Mountain-View/808-Sonia-Way-94040/home/641652,MLSListings Inc. (MLSLI),ML81428655,Benson Real Estate,N,Y,37.384409,-122.085238,false
Past Sale,Single Family Residential,944 Rincon St,Mountain View,CA,94040,,5,3.5,94040,2250,,2009,,,,,,,,,,2014-09-24,1800000,http://www.redfin.com/CA/Mountain-View/944-Rincon-St-94040/home/23044925,,,,N,Y,37.384215,-122.088384,
Past Sale,Single Family Residential,1552 BEGEN Ave,Mountain View,CA,94040,1398000,4,2,Mountain View,1490,6000,1955,2,Garage,,Sold,,,,,1398000,2014-09-17,1678000,http://www.redfin.com/CA/Mountain-View/1552-Begen-Ave-94040/home/1484042,MLSListings Inc. (MLSLI),ML81432942,Intero Real Estate Services,N,Y,37.37798,-122.085396,false
Past Sale,Single Family Residential,300 MARIPOSA Ave,Mountain View,CA,94041,1550000,3,3,Mountain View,1763,3652,2011,2,Garage,,Sold,,,,,1550000,2014-09-29,1751000,http://www.redfin.com/CA/Mountain-View/300-Mariposa-Ave-94041/home/826391,MLSListings Inc. (MLSLI),ML81434837,Green Valley Realty,N,Y,37.395995,-122.088985,false
Past Sale,Single Family Residential,1846 LIMETREE Ln,Mountain View,CA,94040,1898000,3,2,Blossom Valley,1537,8085,1957,2,Garage,,Sold,,,,,1898000,2014-10-15,2210000,http://www.redfin.com/CA/Mountain-View/1846-Limetree-Ln-94040/home/1500267,MLSListings Inc. (MLSLI),ML81436637,Intero Real Estate Services,N,Y,37.369703,-122.095349,false
Past Sale,Single Family Residential,685 BUSH St,Mountain View,CA,94041,1198000,3,1,Mountain View,1219,5000,1945,2,Garage,,Sold,,,,,1198000,2014-08-14,1415000,http://www.redfin.com/CA/Mountain-View/685-Bush-St-94041/home/617333,MLSListings Inc. (MLSLI),ML81428671,Intero Real Estate Services,N,Y,37.386215,-122.079301,false
Past Sale,Single Family Residential,382 MERCY St,Mountain View,CA,94041,1500000,4,2,Mountain View,1705,5100,1948,1,Garage,,Sold,,,,2014-08-13,1588000,2014-08-21,1600000,http://www.redfin.com/CA/Mountain-View/382-Mercy-St-94041/home/1652717,MLSListings Inc. (MLSLI),ML81429564,Coldwell Banker Los Altos,N,Y,37.388788,-122.076247,false
Past Sale,Single Family Residential,155 Santa Clara Ave,Mountain View,CA,94043,,3,1,94043,1340,,1947,,,,,,,,,,2014-10-16,1100000,http://www.redfin.com/CA/Mountain-View/155-Santa-Clara-Ave-94043/home/621996,,,,N,Y,37.395521,-122.075915,
Past Sale,Single Family Residential,635 Ehrhorn Ave,Mountain View,CA,94041,,3,1,94041,1190,,1948,,,,,,,,,,2014-10-22,1300000,http://www.redfin.com/CA/Mountain-View/635-Ehrhorn-Ave-94041/home/780119,,,,N,Y,37.384963,-122.076917,
Past Sale,Single Family Residential,521 ANZA St,Mountain View,CA,94041,1498950,3,2,Mountain View,1512,5130,1947,1,Garage,,Sold,,,,,1498950,2014-10-21,1448150,http://www.redfin.com/CA/Mountain-View/521-Anza-St-94041/home/1652713,MLSListings Inc. (MLSLI),ML81434181,Pacific Associates,N,Y,37.388104,-122.076784,false
Past Sale,Single Family Residential,1106 Boranda Ave,Mountain View,CA,94040,,3,2.5,94040,1747,,1997,,,,,,,,,,2014-10-23,1731000,http://www.redfin.com/CA/Mountain-View/1106-Boranda-Ave-94040/home/1524222,,,,N,Y,37.381153,-122.082528,
Past Sale,Single Family Residential,221 PINE Way (Unable to map),Mountain View,CA,94041,1498000,3,3.5,station 361,1764,1554,2012,1,Garage,,Sold,,,,,1498000,2014-10-17,1552888,http://www.redfin.com/CA/Mountain-View/221-Pine-Way-94041/home/41397084,MLSListings Inc. (MLSLI),ML81436044,Keller Williams Palo Alto,N,Y,,,false
Past Sale,Single Family Residential,180 JENKINS Ln,Mountain View,CA,94043,1398000,4,2.5,California Station,1679,3200,1997,2,Garage,,Sold,,,,,1398000,2014-11-21,1414500,http://www.redfin.com/CA/Mountain-View/180-Jenkins-Ln-94043/home/1277588,MLSListings Inc. (MLSLI),ML81440174,Intero Real Estate Services,N,Y,37.392973,-122.059169,false
Past Sale,Single Family Residential,382 Foxborough Dr,Mountain View,CA,94041,,3,2,94041,1968,,1976,,,,,,,,,,2012-12-06,1000000,http://www.redfin.com/CA/Mountain-View/382-Foxborough-Dr-94041/home/1321106,,,,N,Y,37.384468,-122.061679,
Past Sale,Single Family Residential,1879 Limetree Ln,Mountain View,CA,94040,,3,2,94040,1620,,1961,,,,,,,,,,2012-07-27,1410000,http://www.redfin.com/CA/Mountain-View/1879-Limetree-Ln-94040/home/1423068,,,,N,Y,37.368607,-122.094854,
Past Sale,Single Family Residential,1437 Meadow Ln,Mountain View,CA,94040,,3,2.5,94040,1973,,1953,,,,,,,,,,2014-07-23,1906000,http://www.redfin.com/CA/Mountain-View/1437-Meadow-Ln-94040/home/1354968,,,,N,Y,37.380117,-122.092493,
Past Sale,Single Family Residential,188 Thompson Sq,Mountain View,CA,94043,,3,2,94043,1830,,1956,,,,,,,,,,2012-08-10,979000,http://www.redfin.com/CA/Mountain-View/188-Thompson-Sq-94043/home/1821770,,,,N,Y,37.405638,-122.099513,
Past Sale,Single Family Residential,2400 Alvin St,Mountain View,CA,94043,,3,2,94043,1116,,1954,,,,,,,,,,2012-07-26,875000,http://www.redfin.com/CA/Mountain-View/2400-Alvin-St-94043/home/1486798,,,,N,Y,37.410166,-122.096533,
Past Sale,Single Family Residential,152 Thompson Ave,Mountain View,CA,94043,,3,2,94043,1280,,1955,,,,,,,,,,2012-07-23,835000,http://www.redfin.com/CA/Mountain-View/152-Thompson-Ave-94043/home/1308765,,,,N,Y,37.405528,-122.100959,
Past Sale,Single Family Residential,2507 Mardell Way,Mountain View,CA,94043,,4,2,94043,1216,,1958,,,,,,,,,,2012-07-11,855000,http://www.redfin.com/CA/Mountain-View/2507-Mardell-Way-94043/home/1760906,,,,N,Y,37.411351,-122.102693,
Past Sale,Single Family Residential,74 Eldora Dr,Mountain View,CA,94041,,3,2,94041,1124,,1953,,,,,,,,,,2012-05-30,900000,http://www.redfin.com/CA/Mountain-View/74-Eldora-Dr-94041/home/621003,,,,N,Y,37.38599,-122.071286,
Past Sale,Single Family Residential,809 Sonia Way,Mountain View,CA,94040,,3,2,94040,1869,,1952,,,,,,,,,,2012-05-25,1365000,http://www.redfin.com/CA/Mountain-View/809-Sonia-Way-94040/home/1398018,,,,N,Y,37.384081,-122.085439,
Past Sale,Single Family Residential,134 Azalea Dr,Mountain View,CA,94041,,2,2.5,94041,1839,,2008,,,,,,,,,,2012-05-18,1010000,http://www.redfin.com/CA/Mountain-View/134-Azalea-Dr-94041/home/17291616,,,,N,Y,37.389275,-122.072342,
Past Sale,Single Family Residential,724 Leona Ln,Mountain View,CA,94040,,4,2,94040,1490,,1955,,,,,,,,,,2012-05-25,1275000,http://www.redfin.com/CA/Mountain-View/724-Leona-Ln-94040/home/1611956,,,,N,Y,37.374761,-122.083446,
Past Sale,Single Family Residential,305 Chetwood Dr,Mountain View,CA,94043,,4,2.5,94043,1679,,1997,,,,,,,,,,2012-05-31,935000,http://www.redfin.com/CA/Mountain-View/305-Chetwood-Dr-94043/home/626839,,,,N,Y,37.389566,-122.062058,
Past Sale,Single Family Residential,915 Boranda Ave,Mountain View,CA,94040,,3,2.5,94040,2014,,1989,,,,,,,,,,2012-07-19,1125000,http://www.redfin.com/CA/Mountain-View/915-Boranda-Ave-94040/home/1484032,,,,N,Y,37.383527,-122.081612,
